Dimensions
44	33

Coordinates (au):
T  -0.9752024453545592  9 2 3 11: 0 0 0 0 0 0 1 0 0 1 0 0

Bmatrix(ij):
1	1	-0.676365090586
1	2	-0.226103412799
1	3	0.701004644034
1	4	0.676365090586
1	5	0.226103412799
1	6	-0.701004644034
2	1	0.712323248814
2	2	-0.697800276485
2	3	-0.0753018149626
2	10	-0.712323248814
2	11	0.697800276485
2	12	0.0753018149626
3	1	-0.430929856657
3	2	0.0718689512427
3	3	-0.899518933924
3	19	0.430929856657
3	20	-0.0718689512427
3	21	0.899518933924
4	1	0.453662866466
4	2	0.873263715161
4	3	0.177765259184
4	22	-0.453662866466
4	23	-0.873263715161
4	24	-0.177765259184
5	4	-0.0183994000615
5	5	0.714713998138
5	6	0.699174772816
5	13	0.0183994000615
5	14	-0.714713998138
5	15	-0.699174772816
6	4	0.274893787243
6	5	-0.8346045936
6	6	0.477355819151
6	25	-0.274893787243
6	26	0.8346045936
6	27	-0.477355819151
7	4	-0.921439594036
7	5	-0.120602186594
7	6	-0.369329374856
7	7	0.921439594036
7	8	0.120602186594
7	9	0.369329374856
8	7	-0.326201593566
8	8	0.842896773118
8	9	-0.427922364715
8	16	0.326201593566
8	17	-0.842896773118
8	18	0.427922364715
9	7	-0.013496164236
9	8	-0.717920440247
9	9	-0.695994321116
9	28	0.013496164236
9	29	0.717920440247
9	30	0.695994321116
10	7	-0.651836531625
10	8	-0.251500243711
10	9	0.715441656218
10	31	0.651836531625
10	32	0.251500243711
10	33	-0.715441656218
11	1	0.0413015381617
11	2	0.542014771286
11	3	-0.416967345085
11	4	0.169226746338
11	5	-0.289646919494
11	6	0.0698553241109
11	10	-0.2105282845
11	11	-0.252367851792
11	12	0.347112020974
12	1	0.669712464871
12	2	0.105538662511
12	3	0.0436647439048
12	4	-0.246077417286
12	5	-0.00310754131696
12	6	-0.238430375253
12	19	-0.423635047585
12	20	-0.102431121194
12	21	0.194765631349
13	1	-0.180796943913
13	2	0.402582173207
13	3	0.627454741221
13	10	-0.112261081845
13	11	-0.0649483725246
13	12	-0.460084345209
13	19	0.293058025758
13	20	-0.337633800682
13	21	-0.167370396012
14	1	0.187459840487
14	2	-0.346118238599
14	3	-0.561349609138
14	4	0.0729164311596
14	5	0.291652016937
14	6	0.164423511209
14	22	-0.260376271646
14	23	0.054466221662
14	24	0.396926097929
15	1	-0.759041649499
15	2	-0.114339236664
15	3	-0.0667220295843
15	10	0.334222236692
15	11	0.332786661791
15	12	0.0777623336323
15	22	0.424819412807
15	23	-0.218447425127
15	24	-0.011040304048
16	1	-0.0145331498253
16	2	-0.610075126458
16	3	0.466160780151
16	19	0.163527605875
16	20	0.44646441912
16	21	-0.0426694722503
16	22	-0.148994456049
16	23	0.163610707338
16	24	-0.4234913079
17	1	0.0773541930616
17	2	0.288612939461
17	3	0.16772506058
17	4	-0.417276872839
17	5	-0.526931957675
17	6	0.0669452555482
17	13	0.339922679777
